Date,Confirmed,Deaths,Recovered,Active,Daily_Confirmed,Daily_Deaths,Daily_Recovered,MA_7_Confirmed,MA_14_Confirmed,Mortality_Rate,Recovery_Rate,Active_Rate,Growth_Rate,Growth_Rate_MA
2021-08-17,32285857,432519,0,31853338,35178.0,440.0,0.0,33827.57142857143,34043.92857142857,1.3396546977210484,0.0,98.66034530227896,0.778318213241147,0.8068818120499818
2021-08-18,32322258,433049,0,31889209,36401.0,530.0,0.0,33094.0,33989.642857142855,1.3397857290787047,0.0,98.6602142709213,0.7623737183700019,0.796524210716955
2021-08-19,32358829,433589,0,31925240,36571.0,540.0,0.0,31970.428571428572,34344.57142857143,1.3399403297319565,0.0,98.66005967026804,0.7503714603846579,0.7866474151832519
2021-08-20,32393286,433964,0,31959322,34457.0,375.0,0.0,32013.428571428572,34668.71428571428,1.3396726716764702,0.0,98.66032732832353,0.7363769425975608,0.7748957199336199
2021-08-21,32424234,434367,0,31989867,30948.0,403.0,0.0,32358.428571428572,35246.71428571428,1.3396368901112667,0.0,98.66036310988873,0.719600693029343,0.7622267164545267
2021-08-22,32449306,434756,0,32014550,25072.0,389.0,0.0,33753.142857142855,35889.57142857143,1.3398006108358682,0.0,98.66019938916412,0.694459076570797,0.7472390937137252
2021-08-23,32474773,435110,0,32039663,25467.0,354.0,0.0,34908.42857142857,36601.857142857145,1.3398400044243575,0.0,98.66015999557564,0.6948504867137828,0.7337643701296129
2021-08-24,32512366,435758,0,32076608,37593.0,648.0,0.0,36665.857142857145,37014.357142857145,1.3402838784479727,0.0,98.65971612155204,0.7015734474695945,0.7228008321622482
2021-08-25,32558530,436365,0,32122165,46164.0,607.0,0.0,38685.142857142855,37499.142857142855,1.3402478551703656,0.0,98.65975214482964,0.7309885342787537,0.7183172344349271
2021-08-26,32603188,436861,0,32166327,44658.0,496.0,0.0,41233.28571428572,38262.78571428572,1.339933383201667,0.0,98.66006661679833,0.755154026123761,0.7190004581119418
2021-08-27,32649947,437370,0,32212577,46759.0,509.0,0.0,42015.28571428572,38890.0,1.3395733842998276,0.0,98.66042661570017,0.7923277681677554,0.7269934331933982
2021-08-28,32695030,437830,0,32257200,45083.0,460.0,0.0,42639.857142857145,39472.92857142857,1.3391331954734405,0.0,98.66086680452656,0.8351654506317807,0.7435026842794608
2021-08-29,32737939,438210,0,32299729,42909.0,380.0,0.0,42772.42857142857,40317.07142857143,1.3385387516300278,0.0,98.66146124836997,0.8894889770523884,0.7713640986339738
2021-08-30,32768880,438560,0,32330320,30941.0,350.0,0.0,42871.57142857143,41308.21428571428,1.3383429644223421,0.0,98.66165703557766,0.9056475929793306,0.8014779709576235
2021-08-31,32810845,439020,0,32371825,41965.0,460.0,0.0,42280.0,41719.28571428572,1.338033202131795,0.0,98.6619667978682,0.9180476130220772,0.8324028517508353
2021-09-01,32857937,439529,0,32418408,47092.0,509.0,0.0,41949.0,41739.42857142857,1.337664625749328,0.0,98.66233537425067,0.9195961857000334,0.8593468019538753
2021-09-02,32903289,439895,0,32463394,45352.0,366.0,0.0,41383.142857142855,41532.21428571428,1.3369332166155183,0.0,98.66306678338448,0.9204652011330916,0.8829626840980653
2021-09-03,32945907,440225,0,32505682,42618.0,330.0,0.0,41423.28571428572,40840.42857142857,1.3362054351698376,0.0,98.66379456483017,0.9064639522998297,0.8992678532597902
2021-09-04,32988673,440533,0,32548140,42766.0,308.0,0.0,40839.0,39884.5,1.3354068531341046,0.0,98.6645931468659,0.8981273300559645,0.908262407463245
2021-09-05,33027621,440752,0,32586869,38948.0,219.0,0.0,40292.0,38706.5,1.3344951487725984,0.0,98.66550485122741,0.8848510591946468,0.9075998477692819
2021-09-06,33058843,441042,0,32617801,31222.0,290.0,0.0,38809.28571428572,37588.28571428572,1.334112025638647,0.0,98.66588797436135,0.8848730869044141,0.904632061187151
2021-09-07,33096718,441411,0,32655307,37875.0,369.0,0.0,37489.0,37192.78571428572,1.3337002176469583,0.0,98.66629978235304,0.871275945499117,0.8979503943981567
2021-09-08,33139981,441749,0,32698232,43263.0,338.0,0.0,35464.0,36136.42857142857,1.3329790382197262,0.0,98.66702096178027,0.858374036081444,0.8892043730240725
2021-09-09,33174954,442009,0,32732945,34973.0,260.0,0.0,33793.42857142857,34956.28571428572,1.3323575369539322,0.0,98.66764246304606,0.8256469436839664,0.8756589076741975
2021-09-10,33208330,442317,0,32766013,33376.0,308.0,0.0,32962.28571428572,34174.21428571428,1.3319459304337196,0.0,98.66805406956628,0.7965268644751555,0.8599536094135297
2021-09-11,33236921,442655,0,32794266,28591.0,338.0,0.0,31433.85714285714,33677.357142857145,1.331817107848227,0.0,98.66818289215176,0.7525249651600063,0.8391532715712501
2021-09-12,33264175,442874,0,32821301,27254.0,219.0,0.0,29620.571428571428,32820.71428571428,1.3313842895547536,0.0,98.66861571044525,0.7162308178357835,0.815064665662841
2021-09-13,33289579,443213,0,32846366,25404.0,339.0,0.0,29539.14285714286,32199.85714285714,1.331386618016407,0.0,98.66861338198359,0.6979554608127048,0.7883621476497397
2021-09-14,33316755,443497,0,32873258,27176.0,284.0,0.0,29865.714285714286,31835.071428571428,1.3311530489689047,0.0,98.6688469510311,0.6648302710861032,0.7588699084478805
2021-09-15,33347325,443928,0,32903397,30570.0,431.0,0.0,30177.428571428572,31055.714285714286,1.3312252182146544,0.0,98.66877478178534,0.6256611915377963,0.7256252163702166
2021-09-16,33381728,444248,0,32937480,34403.0,320.0,0.0,30606.285714285714,30245.714285714286,1.3308118740887231,0.0,98.66918812591128,0.6232834565497836,0.696716146779619
2021-09-17,33417390,444529,0,32972861,35662.0,281.0,0.0,30707.85714285714,29989.214285714286,1.3302325525721788,0.0,98.66976744742783,0.6295408411082448,0.6728610005843461
2021-09-18,33448163,444838,0,33003325,30773.0,309.0,0.0,30677.571428571428,29720.64285714286,1.3299325287310995,0.0,98.6700674712689,0.6355642870770062,0.6561523322867746
2021-09-19,33478419,445133,0,33033286,30256.0,295.0,0.0,30870.85714285714,29701.714285714286,1.3296117716908913,0.0,98.67038822830911,0.6440682806652998,0.6458433984052769
2021-09-20,33504534,445385,0,33059149,26115.0,252.0,0.0,30439.285714285714,29615.071428571428,1.3293275471313823,0.0,98.67067245286862,0.6457125817061149,0.6383801299614784
2021-09-21,33531498,445768,0,33085730,26964.0,383.0,0.0,29575.571428571428,29143.0,1.3294007920552788,0.0,98.67059920794472,0.6445495667270151,0.6354828864816087
2021-09-22,33563421,446050,0,33117371,31923.0,282.0,0.0,29226.0,28549.714285714286,1.3289765664828983,0.0,98.6710234335171,0.6480159952859887,0.6386764298742076
2021-09-23,33594803,446368,0,33148435,31382.0,318.0,0.0,28623.85714285714,28046.785714285714,1.3286817011547887,0.0,98.67131829884521,0.6382982930062786,0.6408214065108497
2021-09-24,33624419,446658,0,33177761,29616.0,290.0,0.0,27578.14285714286,27498.5,1.3283738820884905,0.0,98.6716261179115,0.6195247444519048,0.639390535559944
2021-09-25,33652745,446918,0,33205827,28326.0,260.0,0.0,26421.85714285714,26690.785714285714,1.3280283673738946,0.0,98.67197163262611,0.6116389710250969,0.6359726332668141
2021-09-26,33678786,447194,0,33231592,26041.0,276.0,0.0,25222.714285714286,26124.285714285714,1.32782102062705,0.0,98.67217897937294,0.5984960042467957,0.6294623080641707
2021-09-27,33697581,447373,0,33250208,18795.0,179.0,0.0,24557.714285714286,25448.785714285714,1.3276116169881749,0.0,98.67238838301182,0.5761817191667351,0.6195293277014021
2021-09-28,33716451,447751,0,33268700,18870.0,378.0,0.0,23806.0,24893.85714285714,1.3279897104235554,0.0,98.67201028957643,0.5515798906449154,0.6062479454039593
2021-09-29,33739980,448062,0,33291918,23529.0,311.0,0.0,23022.571428571428,24313.071428571428,1.327985375213619,0.0,98.67201462478639,0.526045899790728,0.5888236460474935
2021-09-30,33766707,448339,0,33318368,26727.0,277.0,0.0,22273.714285714286,23635.071428571428,1.3277545838272,0.0,98.6722454161728,0.511698193318777,0.5707379175207076
2021-10-01,33791061,448573,0,33342488,24354.0,234.0,0.0,22209.571428571428,22911.85714285714,1.3274901311917966,0.0,98.6725098688082,0.49559815442461463,0.5530341189453803
2021-10-02,33813903,448817,0,33365086,22842.0,244.0,0.0,22204.285714285714,22206.428571428572,1.3273149804682411,0.0,98.67268501953176,0.47888515483656136,0.5340692880613039
2021-10-03,33834702,448997,0,33385705,20799.0,180.0,0.0,22047.428571428572,21480.714285714286,1.327031046409098,0.0,98.6729689535909,0.46295017878612565,0.5147055987097796
2021-10-04,33853048,449260,0,33403788,18346.0,263.0,0.0,21266.0,20915.785714285714,1.3270887749900688,0.0,98.67291122500993,0.4613595260740011,0.49830242826796045
2021-10-05,33871881,449538,0,33422343,18833.0,278.0,0.0,20606.85714285714,20595.64285714286,1.327171644231981,0.0,98.67282835576802,0.46099157945183045,0.4853612409546626
2021-10-06,33894312,449856,0,33444456,22431.0,318.0,0.0,19938.85714285714,20378.0,1.3272315425667882,0.0,98.67276845743321,0.45741580166911433,0.4755569412230035
2021-10-07,33915569,450127,0,33465442,21257.0,271.0,0.0,19557.85714285714,20053.571428571428,1.3271987269327548,0.0,98.67280127306725,0.44085435988767685,0.4654363935899892
2021-10-08,33935309,450375,0,33484934,19740.0,248.0,0.0,18981.714285714286,19348.928571428572,1.3271575042973678,0.0,98.67284249570262,0.42688212719925733,0.45561981827208103
2021-10-09,33953475,450589,0,33502886,18166.0,214.0,0.0,18551.714285714286,18750.85714285714,1.3270777144312917,0.0,98.6729222855687,0.41276512800074716,0.446174100152679
2021-10-10,33971607,450782,0,33520825,18132.0,193.0,0.0,18059.714285714286,18129.714285714286,1.3269375216780295,0.0,98.67306247832197,0.4046289516603352,0.43784249627756605
2021-10-11,33985920,450963,0,33534957,14313.0,181.0,0.0,17431.85714285714,17615.214285714286,1.326911262075589,0.0,98.6730887379244,0.39249641568464,0.4280049090790859
2021-10-12,34001743,451189,0,33550554,15823.0,226.0,0.0,16894.85714285714,17237.5,1.3269584444538622,0.0,98.67304155554613,0.3833917579008972,0.41691922028609546
2021-10-13,34020730,451435,0,33569295,18987.0,246.0,0.0,16320.57142857143,16936.785714285714,1.326940956293413,0.0,98.67305904370659,0.3729770352028483,0.40485653936234317
2021-10-14,34037592,451814,0,33585778,16862.0,379.0,0.0,15672.57142857143,16652.714285714286,1.3273970732124647,0.0,98.67260292678753,0.3597846169114849,0.39327514750860143
2021-10-15,34053573,451980,0,33601593,15981.0,166.0,0.0,15493.285714285714,16261.92857142857,1.3272616062931195,0.0,98.67273839370688,0.3484983737734648,0.38207746844777396
2021-10-16,34067719,452124,0,33615595,14146.0,144.0,0.0,15321.857142857143,16018.07142857143,1.3271331726083568,0.0,98.67286682739164,0.33647218730925577,0.371178476920418
2021-10-17,34081315,452290,0,33629025,13596.0,166.0,0.0,15245.714285714286,15856.642857142857,1.32709081207694,0.0,98.67290918792307,0.32294027185701957,0.35950866551994437
2021-10-18,34094373,452454,0,33641919,13058.0,164.0,0.0,15092.0,15583.357142857143,1.3270635597258233,0.0,98.67293644027417,0.31911156149369013,0.3490251149212372
2021-10-19,34108996,452651,0,33656345,14623.0,197.0,0.0,15141.285714285714,15448.714285714286,1.3270721894012947,0.0,98.67292781059871,0.3154338293775094,0.33931683941789614
2021-10-20,34127450,452811,0,33674639,18454.0,160.0,0.0,15392.714285714286,15279.285714285714,1.3268234222011899,0.0,98.6731765777988,0.3136910936361481,0.33084741919408184
2021-10-21,34143236,453042,0,33690194,15786.0,231.0,0.0,15494.142857142857,15077.07142857143,1.3268865317862666,0.0,98.67311346821374,0.31037448242519083,0.32378882855318264
2021-10-22,34159562,453708,0,33705854,16326.0,666.0,0.0,15404.142857142857,14897.5,1.3282020419348468,0.0,98.67179795806516,0.31124193634541886,0.3184664803491761
2021-10-23,34175468,454269,0,33721199,15906.0,561.0,0.0,15236.714285714286,14778.357142857143,1.329225396415932,0.0,98.67077460358406,0.3162788797218763,0.3155817221224076
2021-10-24,34189774,454712,0,33735062,14306.0,443.0,0.0,14908.42857142857,14684.357142857143,1.3299649187502673,0.0,98.67003508124974,0.31823596008546673,0.3149096775836143
2021-10-25,34202202,455068,0,33747134,12428.0,356.0,0.0,14703.0,14607.07142857143,1.330522520158205,0.0,98.66947747984179,0.3162662648173553,0.3145032066298522
2021-10-26,34215653,455653,0,33760000,13451.0,585.0,0.0,14415.42857142857,14418.857142857143,1.3317092033871163,0.0,98.66829079661288,0.3126946334040426,0.314111892919357
2021-10-27,34231809,456386,0,33775423,16156.0,733.0,0.0,13976.0,14224.57142857143,1.3332219749181238,0.0,98.66677802508188,0.30579196511899553,0.31298344598833516
2021-10-28,34246157,457191,0,33788966,14348.0,805.0,0.0,13720.0,13826.785714285714,1.3350140279973604,0.0,98.66498597200264,0.3014389145773899,0.31170693629579216
2021-10-29,34260470,457740,0,33802730,14313.0,549.0,0.0,13433.57142857143,13608.42857142857,1.3360587289082726,0.0,98.66394127109173,0.295401914111193,0.30944407597661705
2021-10-30,34273300,458186,0,33815114,12830.0,446.0,0.0,13212.42857142857,13222.92857142857,1.3368598880177864,0.0,98.66314011198222,0.2862638194157219,0.305156210218595
2021-10-31,34285814,458437,0,33827377,12514.0,251.0,0.0,12745.142857142857,12860.07142857143,1.3371040279224522,0.0,98.66289597207755,0.28090270500178427,0.2998228880637832
2021-11-01,34296237,458880,0,33837357,10423.0,443.0,0.0,12513.857142857143,12658.07142857143,1.3379893543422854,0.0,98.66201064565772,0.2749384381742548,0.2939189128290546
2021-11-02,34308140,459191,0,33848949,11903.0,311.0,0.0,12030.42857142857,12493.642857142857,1.3384316375064342,0.0,98.66156836249357,0.2703061081429592,0.2878634092203284
2021-11-03,34321025,459652,0,33861373,12885.0,461.0,0.0,11744.142857142857,12351.857142857143,1.3392723556478863,0.0,98.66072764435211,0.26062309473624534,0.28141071345136404
2021-11-04,34333754,459873,0,33873881,12729.0,221.0,0.0,11596.142857142857,12132.92857142857,1.3394195111900666,0.0,98.66058048880994,0.2557863645839209,0.2748889205951542
2021-11-05,34344683,460265,0,33884418,10929.0,392.0,0.0,11553.714285714286,12002.07142857143,1.340134657815884,0.0,98.65986534218412,0.24580223213517272,0.267803251741437
2021-11-06,34355509,460791,0,33894718,10826.0,526.0,0.0,11491.285714285714,11826.142857142857,1.3412434087354084,0.0,98.65875659126459,0.23986310043093706,0.26117457760075347
2021-11-07,34366987,461057,0,33905930,11478.0,266.0,0.0,11520.714285714286,11714.785714285714,1.3415694544302066,0.0,98.6584305455698,0.2367538947740888,0.25486760471108266
2021-11-08,34377113,461389,0,33915724,10126.0,332.0,0.0,11490.285714285714,11551.57142857143,1.3421400453260866,0.0,98.65785995467391,0.23581595846797754,0.24927867903875736
2021-11-09,34388579,461849,0,33926730,11466.0,460.0,0.0,11621.857142857143,11440.285714285714,1.3430301961590212,0.0,98.65696980384098,0.2344603933643663,0.24415786264181552
2021-11-10,34401670,462189,0,33939481,13091.0,340.0,0.0,11685.42857142857,11318.42857142857,1.3435074518184729,0.0,98.65649254818153,0.23497258604601168,0.24049350425749644
2021-11-11,34414186,462690,0,33951496,12516.0,501.0,0.0,11507.0,11249.42857142857,1.3444746303166955,0.0,98.6555253696833,0.23426509084907288,0.23741903658108957
2021-11-12,34426036,463245,0,33962791,11850.0,555.0,0.0,11326.857142857143,11133.5,1.3456239922598119,0.0,98.65437600774018,0.23687218193277904,0.23614331512360476
2021-11-13,34437307,463530,0,33973777,11271.0,285.0,0.0,11145.57142857143,11088.714285714286,1.3460111732894793,0.0,98.65398882671053,0.23809281940780913,0.23589041783458647
2021-11-14,34447536,463655,0,33983881,10229.0,125.0,0.0,10978.142857142857,11064.57142857143,1.3459743535793096,0.0,98.65402564642069,0.23437899865939027,0.2355511469610581
2021-11-15,34456401,463852,0,33992549,8865.0,197.0,0.0,10776.714285714286,10851.0,1.3461997960843328,0.0,98.65380020391567,0.23064182265684074,0.23481198470232428
2021-11-16,34466598,464153,0,34002445,10197.0,301.0,0.0,10555.57142857143,10669.07142857143,1.3466748299324465,0.0,98.65332517006755,0.22687474233815674,0.23372832027000864
2021-11-17,34478517,464623,0,34013894,11919.0,470.0,0.0,10443.714285714286,10513.142857142857,1.3475724608456914,0.0,98.6524275391543,0.223381597463157,0.23207246475817225
2021-11-18,34489623,465082,0,34024541,11106.0,459.0,0.0,10195.0,10229.42857142857,1.348469364249067,0.0,98.65153063575093,0.21920320881627653,0.22992076732491565
2021-11-19,34499925,465349,0,34034576,10302.0,267.0,0.0,10011.285714285714,10088.92857142857,1.3488406134216233,0.0,98.65115938657839,0.21463115881248385,0.22674347830773062
2021-11-20,34510413,465662,0,34044751,10488.0,313.0,0.0,9880.714285714286,9836.642857142857,1.349337662229658,0.0,98.65066233777034,0.21228721514141569,0.22305696341253153
2021-11-21,34518901,465911,0,34052990,8488.0,249.0,0.0,9480.714285714286,9658.285714285714,1.3497272117672576,0.0,98.65027278823274,0.20717011515714034,0.21916998005506727
2021-11-22,34526480,466147,0,34060333,7579.0,236.0,0.0,9401.142857142857,9521.142857142857,1.3501144628702377,0.0,98.64988553712976,0.20338456126047788,0.21527608556987257
2021-11-23,34535763,466584,0,34069179,9283.0,437.0,0.0,9117.714285714286,9387.214285714286,1.3510169154218483,0.0,98.64898308457816,0.2006725467944337,0.21153291477791214
2021-11-24,34544882,466980,0,34077902,9119.0,396.0,0.0,8872.857142857143,9298.42857142857,1.3518066149422656,0.0,98.64819338505774,0.19248217665510658,0.2071187118053335
2021-11-25,34555431,467468,0,34087963,10549.0,488.0,0.0,8847.285714285714,9144.57142857143,1.3528061623656207,0.0,98.64719383763439,0.190805216977874,0.20306185582841887
2021-11-26,34563749,467933,0,34095816,8318.0,465.0,0.0,8763.142857142857,9009.57142857143,1.353825940583008,0.0,98.64617405941699,0.18499750361775646,0.1988284765148864
2021-11-27,34572523,468554,0,34103969,8774.0,621.0,0.0,8716.142857142857,8888.214285714286,1.3552785835155856,0.0,98.64472141648442,0.1799746644585154,0.19421239784590064
2021-11-28,34580832,468790,0,34112042,8309.0,236.0,0.0,8808.42857142857,8139.071428571428,1.3556353994027674,0.0,98.64436460059723,0.1794118532336908,0.19024693185683642
2021-11-29,34587822,468980,0,34118842,6990.0,190.0,0.0,8618.0,8761.42857142857,1.3559107595731237,0.0,98.64408924042688,0.17766653304942537,0.18657292782668605
2021-11-30,34596776,469247,0,34127529,8954.0,267.0,0.0,8658.714285714286,8707.357142857143,1.3563315841915442,0.0,98.64366841580846,0.1766661417035964,0.18314344138513786
2021-12-01,34606541,469724,0,34136817,9765.0,477.0,0.0,7405.285714285715,8647.07142857143,1.3573272174182331,0.0,98.64267278258177,0.1784895371765849,0.1811444928882062
2021-12-02,34615757,470115,0,34145642,9216.0,391.0,0.0,8675.57142857143,8668.5,1.3580953899115944,0.0,98.6419046100884,0.17457747813940383,0.17882624448271045
2021-12-03,34624360,470530,0,34153830,8603.0,415.0,0.0,8651.57142857143,8515.142857142857,1.3589565265610686,0.0,98.64104347343893,0.17536002821916252,0.1774494622829113
2021-12-04,34624360,470530,0,34153830,0.0,0.0,0.0,8578.0,8491.714285714286,1.3589565265610686,0.0,98.64104347343893,0.1499369889782054,0.17315836578572416
2021-12-05,34641561,473537,0,34168024,17201.0,3007.0,0.0,8528.57142857143,8427.642857142857,1.366962071945892,0.0,98.63303792805411,0.1756146295149863,0.17261590525448067
2021-12-06,34648383,473757,0,34174626,6822.0,220.0,0.0,8412.285714285714,8359.142857142857,1.367327877898371,0.0,98.63267212210162,0.1750934187183084,0.17224831749289254
2021-12-07,34656822,473952,0,34182870,8439.0,195.0,0.0,8324.714285714286,8273.0,1.3675575908258408,0.0,98.63244240917416,0.17355952473721015,0.17180451506912306
2021-12-08,34666241,474111,0,34192130,9419.0,159.0,0.0,9450.0,8132.285714285715,1.3676446777139755,0.0,98.63235532228603,0.17251074009390077,0.1709504012001682
2021-12-09,34674643,474479,0,34200164,8402.0,368.0,0.0,8042.714285714285,8004.357142857143,1.3683745785068357,0.0,98.63162542149317,0.17011328107023882,0.17031265876171606
2021-12-10,34682633,474872,0,34207761,7990.0,393.0,0.0,7894.428571428572,7878.0,1.3691924716327044,0.0,98.6308075283673,0.16830058375085777,0.16930416669481538
2021-12-11,34690510,475434,0,34215076,7877.0,562.0,0.0,7686.571428571428,7263.5,1.3705016155715208,0.0,98.62949838442849,0.19105046273779624,0.17517752008904264
2021-12-12,34697860,475636,0,34222224,7350.0,202.0,0.0,7480.142857142857,7773.857142857143,1.3707934725657434,0.0,98.62920652743425,0.1625186578630311,0.1733066669959062
2021-12-13,34703644,475888,0,34227756,5784.0,252.0,0.0,7343.714285714285,7519.785714285715,1.3712911531711194,0.0,98.62870884682889,0.1594908483896651,0.17107772837752858
2021-12-14,34710628,476135,0,34234493,6984.0,247.0,0.0,6202.285714285715,7412.928571428572,1.3717268382467758,0.0,98.62827316175323,0.15525370445104159,0.1684626111937902
2021-12-15,34718602,476478,0,34242124,7974.0,343.0,0.0,6097.714285714285,7261.357142857143,1.372399729689577,0.0,98.62760027031042,0.1510432007900686,0.1653958198646713
2021-12-16,34726049,476869,0,34249180,7447.0,391.0,0.0,6996.857142857143,7123.928571428572,1.3732313745223361,0.0,98.62676862547767,0.14825242757365853,0.16227284079373128
2021-12-17,34726049,476869,0,34249180,0.0,0.0,0.0,6931.428571428572,6998.785714285715,1.3732313745223361,0.0,98.62676862547767,0.1251808073510441,0.15611287273661503
2021-12-18,34733194,477158,0,34256036,7145.0,289.0,0.0,6836.142857142857,6941.571428571428,1.3737809428064691,0.0,98.62621905719354,0.12304229600546002,0.14639742034628128
2021-12-19,34746838,477554,0,34269284,13644.0,396.0,0.0,6767.714285714285,6878.0,1.3743811739071048,0.0,98.6256188260929,0.1411556793416091,0.14334556627179243
2021-12-20,34752164,478007,0,34274157,5326.0,453.0,0.0,6653.857142857143,6819.5,1.3754740568098147,0.0,98.62452594319019,0.13981240701985698,0.14053436036181985
2021-12-21,34758481,478325,0,34280156,6317.0,318.0,0.0,7680.857142857143,6860.5,1.3761389630346619,0.0,98.62386103696534,0.13786267422184473,0.1380499274719346
2021-12-22,34765976,478759,0,34287217,7495.0,434.0,0.0,7658.285714285715,7018.428571428572,1.377090635971215,0.0,98.62290936402879,0.13645134674489245,0.13596537689405228
2021-12-23,34772626,479133,0,34293493,6650.0,374.0,0.0,6642.142857142857,7388.428571428572,1.3779028365588495,0.0,98.62209716344114,0.1341269777048293,0.13394745548421952
2021-12-24,34779815,479520,0,34300295,7189.0,387.0,0.0,6789.571428571428,8053.928571428572,1.378730737929457,0.0,98.62126926207054,0.15482901610834876,0.13818291387812018
2021-12-25,34786802,479682,0,34307120,6987.0,162.0,0.0,7200.714285714285,9680.714285714286,1.3789195109110632,0.0,98.62108048908894,0.15434226981831944,0.14265433870852867
2021-12-26,34793333,479997,0,34313336,6531.0,315.0,0.0,8009.142857142857,11138.42857142857,1.3795660220307149,0.0,98.62043397796928,0.1338107369654784,0.1416050612262243
2021-12-27,34799691,480290,0,34319401,6358.0,293.0,0.0,9454.0,12574.57142857143,1.3801559329937727,0.0,98.61984406700623,0.1367598288267713,0.14116897862721206
2021-12-28,34808886,480592,0,34328294,9195.0,302.0,0.0,11680.57142857143,14864.07142857143,1.380658950131297,0.0,98.61934104986871,0.14501496771393008,0.1421907348403671
2021-12-29,34822040,480860,0,34341180,13154.0,268.0,0.0,14618.57142857143,18562.64285714286,1.380907034740067,0.0,98.61909296525994,0.16126111345184935,0.14573498722707523
2021-12-30,34838804,481080,0,34357724,16764.0,220.0,0.0,18507.0,24522.14285714286,1.3808740391891754,0.0,98.61912596081083,0.1903163712743572,0.1537620434512935
2021-12-31,34861579,481486,0,34380093,22775.0,406.0,0.0,22938.571428571428,32411.428571428572,1.3811365228178563,0.0,98.61886347718215,0.23509038216562583,0.16522795288804737
2022-01-01,34889132,481770,0,34407362,27553.0,284.0,0.0,29924.571428571428,42039.78571428572,1.3808598047093863,0.0,98.61914019529061,0.2941632864095878,0.18520238382965712
2022-01-02,34922882,481893,0,34440989,33750.0,123.0,0.0,41035.142857142855,52943.0,1.3798775255719158,0.0,98.62012247442809,0.37233857417453553,0.2192777891452367
2022-01-03,34960261,482017,0,34478244,37379.0,124.0,0.0,55368.857142857145,65313.857142857145,1.3787568691206282,0.0,98.62124313087938,0.46141214299861844,0.2656566911697863
2022-01-04,35018358,482551,0,34535807,58097.0,534.0,0.0,72399.0,76864.21428571429,1.377994365127,0.0,98.622005634873,0.6017773737430065,0.33090846345965436
2022-01-05,35109286,482876,0,34626410,90928.0,325.0,0.0,91267.42857142857,90116.0,1.3753512389856064,0.0,98.62464876101438,0.8248971053964604,0.4257136051660274
2022-01-06,35226386,483178,0,34743208,117100.0,302.0,0.0,112120.71428571429,106849.07142857143,1.3716365908214372,0.0,98.62836340917856,1.1125008768957834,0.5574542488262312
2022-01-07,35368372,483463,0,34884909,141986.0,285.0,0.0,130789.85714285714,124523.21428571429,1.3669359731909627,0.0,98.63306402680904,1.4537293333729995,0.7315455275701417
2022-01-08,35528004,483790,0,35044214,159632.0,327.0,0.0,150307.42857142858,142098.7857142857,1.3617145505838155,0.0,98.63828544941619,1.8311490237131745,0.9511149186135112
2022-01-09,35707727,483936,0,35223791,179723.0,146.0,0.0,172663.0,159502.2857142857,1.3552696871464263,0.0,98.64473031285358,2.247366067897838,1.2189759891454115
2022-01-10,35875790,484213,0,35391577,168063.0,277.0,0.0,193677.57142857142,175526.5,1.3496929266226612,0.0,98.65030707337735,2.6187704948770207,1.5271700394137546
2022-01-11,36070510,484655,0,35585855,194720.0,442.0,0.0,211798.57142857142,189857.85714285713,1.3436322358624817,0.0,98.65636776413751,3.004572630161584,1.8704265046164086
2022-01-12,36317927,485035,0,35832892,247417.0,380.0,0.0,227737.14285714287,205920.2142857143,1.3355250149602427,0.0,98.66447498503976,3.4425109072283577,2.244371333449537
2022-01-13,36582129,485446,0,36096683,264202.0,411.0,0.0,238932.2857142857,222106.2142857143,1.3270031386090186,0.0,98.67299686139098,3.848657651114129,2.635250872623586
2022-01-14,36850962,485752,0,36365210,268833.0,306.0,0.0,248925.85714285713,238545.7857142857,1.318152834110545,0.0,98.68184716588945,4.191852539890717,3.0264113306975458
2022-01-15,37122164,486066,0,36636098,271202.0,314.0,0.0,261533.0,252525.64285714287,1.3093687102939364,0.0,98.69063128970606,4.4870519604760295,3.4058260359493824
2022-01-16,37380253,486451,0,36893802,258089.0,385.0,0.0,271549.4285714286,264947.14285714284,1.3013582331826379,0.0,98.69864176681736,4.683932976187477,3.753907022847902
2022-01-17,37618271,486761,0,37131510,238018.0,310.0,0.0,283414.0,273971.5,1.2939483582326259,0.0,98.70605164176737,4.856982940305987,4.073651657909183
2022-01-18,37901241,487202,0,37414039,282970.0,441.0,0.0,293252.71428571426,280243.71428571426,1.2854513127947447,0.0,98.71454868720525,5.075423108794408,4.369487440571015
2022-01-19,38218773,487693,0,37731080,317532.0,491.0,0.0,302157.14285714284,286757.5714285714,1.2760561413104496,0.0,98.72394385868955,5.233905558541374,4.62540096218716
2022-01-20,38566027,488396,0,38077631,347254.0,703.0,0.0,309010.71428571426,289540.9285714286,1.2663891979331965,0.0,98.7336108020668,5.423134339720903,4.850326203416699
2022-01-21,38903731,488884,0,38414847,337704.0,488.0,0.0,311561.5714285714,288612.85714285716,1.2566506795967718,0.0,98.74334932040323,5.570462448171631,5.047270476028259
2022-01-22,39237264,489409,0,38747855,333533.0,525.0,0.0,311982.14285714284,286234.21428571426,1.2473066419717747,0.0,98.75269335802822,5.697674305840583,5.220216525366053
2022-01-23,39543328,489848,0,39053480,306064.0,439.0,0.0,307532.4285714286,283597.0,1.2387627060625752,0.0,98.76123729393743,5.786678329865769,5.377751575891522
